wandb: Currently logged in as: hungtrab (hungtrab-hanoi-university-of-science-and-technology) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run tx7gebrs
wandb: Tracking run with wandb version 0.23.1
wandb: Run data is saved locally in logs/MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124/wandb/run-20251218_102055-tx7gebrs
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124
wandb: ⭐️ View project at https://wandb.ai/hungtrab-hanoi-university-of-science-and-technology/MiniGrid_Drift_Research
wandb: 🚀 View run at https://wandb.ai/hungtrab-hanoi-university-of-science-and-technology/MiniGrid_Drift_Research/runs/tx7gebrs
/home/hungchan/miniconda3/envs/rl_hf_course/lib/python3.10/site-packages/stable_baselines3/common/on_policy_algorithm.py:150: UserWarning: You are trying to run PPO on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
--- Training Start: MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124 ---
>>> [Wrapper] Initialized Non-Stationary MiniGrid
    - reward_scale: linear
>>> Initializing PPO with kwargs: ['policy', 'env', 'learning_rate', 'gamma', 'verbose', 'tensorboard_log', 'n_steps', 'batch_size']
Using cuda device
Wrapping the env in a DummyVecEnv.
Wrapping the env in a VecTransposeImage.
Logging to logs/MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124_0
---------------------------------
| rollout/           |          |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00104      |
|    explained_variance   | 0.977         |
|    learning_rate        | 0.0003        |
|    loss                 | 3.73e-06      |
|    n_updates            | 1930          |
|    policy_gradient_loss | -4.17e-08     |
|    value_loss           | 1.27e-05      |
-------------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 5        |
|    ep_rew_mean          | 1.2      |
| time/                   |          |
|    fps                  | 798      |
|    iterations           | 195      |
|    time_elapsed         | 125      |
|    total_timesteps      | 99840    |
| train/                  |          |
|    approx_kl            | 0.0      |
|    clip_fraction        | 0        |
|    clip_range           | 0.2      |
|    entropy_loss         | -0.00104 |
|    explained_variance   | 0.975    |
|    learning_rate        | 0.0003   |
|    loss                 | 2.65e-06 |
|    n_updates            | 1940     |
|    policy_gradient_loss | 1.43e-08 |
|    value_loss           | 1.32e-05 |
--------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 1.03         |
| time/                   |              |
|    fps                  | 798          |
|    iterations           | 196          |
|    time_elapsed         | 125          |
|    total_timesteps      | 100352       |
| train/                  |              |
|    approx_kl            | 9.546056e-09 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.00105     |
|    explained_variance   | 0.974        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.55e-06     |
|    n_updates            | 1950         |
|    policy_gradient_loss | 1.11e-08     |
|    value_loss           | 1.44e-05     |
------------------------------------------
wandb: WARNING Symlinked 1 file into the W&B run directory; call wandb.save again to sync new files.
wandb: updating run metadata
wandb: uploading model.zip; uploading output.log; uploading wandb-summary.json
wandb: uploading model.zip; uploading output.log; uploading wandb-summary.json; uploading config.yaml; uploading logs/MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124_0/events.out.tfevents.1766028057.hungchan-Precision-7560.509619.0
wandb: uploading logs/MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124_0/events.out.tfevents.1766028057.hungchan-Precision-7560.509619.0
wandb: uploading history steps 2139-2342, summary, console lines 3883-4114
wandb: 
wandb: Run history:
wandb:              global_step ▁▁▁▁▁▂▂▃▃▃▃▃▃▄▄▄▄▄▄▄▄▅▅▅▅▅▅▆▆▆▇▇▇▇▇█████
wandb:      rollout/ep_len_mean █▆▆▅▅▄▃▃▃▃▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:      rollout/ep_rew_mean ▁▂▃▂▄▄▅▆▆▆▆▆▆▆▆▇██▇▇▇▇▆▇▇███▇▇▆▆▆▆▆▇▇██▇
wandb:                 time/fps ▁▄███▇▇▇▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆▆
wandb:          train/approx_kl ▂▅▆█▃▃▃▃▆▅▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▂▁▁▁▁▁
wandb:      train/clip_fraction ▁▅▅▂▆▃▃█▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:         train/clip_range ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:       train/entropy_loss ▁▁▁▂▂▂▃▃▃▄▆█████████████████████████████
wandb: train/explained_variance ▄▄▁▄▄▅▅▄▅▄▅▄▅██▇███▇█████▄███████▇██████
wandb:      train/learning_rate ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:                       +3 ...
wandb: 
wandb: Run summary:
wandb:              global_step 100352
wandb:      rollout/ep_len_mean 5
wandb:      rollout/ep_rew_mean 1.02703
wandb:                 time/fps 798
wandb:          train/approx_kl 0.0
wandb:      train/clip_fraction 0
wandb:         train/clip_range 0.2
wandb:       train/entropy_loss -0.00105
wandb: train/explained_variance 0.97424
wandb:      train/learning_rate 0.0003
wandb:                       +3 ...
wandb: 
wandb: 🚀 View run MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124 at: https://wandb.ai/hungtrab-hanoi-university-of-science-and-technology/MiniGrid_Drift_Research/runs/tx7gebrs
wandb: ⭐️ View project at: https://wandb.ai/hungtrab-hanoi-university-of-science-and-technology/MiniGrid_Drift_Research
wandb: Synced 6 W&B file(s), 0 media file(s), 0 artifact file(s) and 2 other file(s)
wandb: Find logs at: logs/MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124/wandb/run-20251218_102055-tx7gebrs/logs
Model saved locally to: models/MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124.zip
/home/hungchan/miniconda3/envs/rl_hf_course/lib/python3.10/site-packages/gymnasium/wrappers/rendering.py:293: UserWarning: [33mWARN: Overwriting existing videos at /home/hungchan/Work/Deep-RL/videos/MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124 folder (try specifying a different `video_folder` for the `RecordVideo` wrapper if this is not desired)[0m
  logger.warn(
/home/hungchan/miniconda3/envs/rl_hf_course/lib/python3.10/site-packages/stable_baselines3/common/on_policy_algorithm.py:150: UserWarning: You are trying to run PPO on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
>>> [Wrapper] Initialized Non-Stationary MiniGrid
    - reward_scale: linear
Loading PPO model from: models/MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124.zip

Recording Episode 1/1...
  Episode finished: 5 steps, reward = 1.0

Videos saved to: videos/MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124
